GEO_TYPE,GEO_ID,GEO_LABEL,GEO_DISPLAY_NAME,,Latino ,White ,Black ,Native American ,Asian or Pacific Islander ,Other Race ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047114600,"Census Tract 1146, Kings County, New York",,0,65.57377,2.78103,24.15105,0.556206,4.596019,2.34192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047115000,"Census Tract 1150, Kings County, New York",,0,41.20172,1.287554,48.53362,0,3.755365,5.221745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047115200,"Census Tract 1152, Kings County, New York",,0,29.72514,2.137767,57.71971,0,4.3434,6.073974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047115600,"Census Tract 1156, Kings County, New York",,0,23.48466,0.319018,74.52761,0.834356,0.613497,0.220859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047115800,"Census Tract 1158, Kings County, New York",,0,27.07889,1.599147,67.69723,0,0.035537,3.589197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047116000,"Census Tract 1160, Kings County, New York",,0,35.49975,0,61.98917,0,0.837026,1.674052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047116200,"Census Tract 1162, Kings County, New York",,0,12.62344,0.257621,80.37784,0,4.68012,2.06097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047116400,"Census Tract 1164, Kings County, New York",,0,33.8533,1.991371,61.10189,0,1.792234,1.261201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047116600,"Census Tract 1166, Kings County, New York",,0,34.90091,2.922405,56.6006,0,0.638226,4.937857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047116800,"Census Tract 1168, Kings County, New York",,0,51.89421,2.573267,40.24303,0,4.574696,0.714796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047117000,"Census Tract 1170, Kings County, New York",,0,67.91924,0,25.23836,0,5.720695,1.121705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047117201,"Census Tract 1172.01, Kings County, New York",,0,77.13684,2.568421,12.88421,0,4.042105,3.368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047117202,"Census Tract 1172.02, Kings County, New York",,0,57.40552,4.460334,30.81376,0,2.587674,4.73272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047117400,"Census Tract 1174, Kings County, New York",,0,71.66929,1.14581,15.88407,0,10.58189,0.71894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047117601,"Census Tract 1176.01, Kings County, New York",,0,71.10694,5.284553,20.76298,0,2.845528,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047117602,"Census Tract 1176.02, Kings County, New York",,0,68.76268,2.80595,19.20216,0,2.80595,6.423259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047117800,"Census Tract 1178, Kings County, New York",,0,52.54042,1.154734,18.64896,0,22.28637,5.369515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047118000,"Census Tract 1180, Kings County, New York",,1,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047118201,"Census Tract 1182.01, Kings County, New York",,0,70.02026,3.612424,17.69075,0,6.212019,2.464551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047118202,"Census Tract 1182.02, Kings County, New York",,0,74.07045,6.001305,14.90541,0,3.652968,1.369863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047118400,"Census Tract 1184, Kings County, New York",,0,68.21592,3.751144,14.43733,0,11.43641,2.159195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047118600,"Census Tract 1186, Kings County, New York",,0,59.39666,3.220546,24.54138,0,11.49613,1.345291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047118800,"Census Tract 1188, Kings County, New York",,0,31.3378,2.420575,50.05403,0,14.37216,1.815431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047119000,"Census Tract 1190, Kings County, New York",,0,53.25701,0.671141,36.16265,0,3.355705,6.553494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047119200,"Census Tract 1192, Kings County, New York",,0,40.53227,2.906087,47.17039,0,6.791068,2.600184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047119400,"Census Tract 1194, Kings County, New York",,0,29.62121,2.323232,66.59091,0,1.212121,0.252525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047119600,"Census Tract 1196, Kings County, New York",,0,22.98674,2.248703,51.60484,0.59581,19.08514,3.478762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047119800,"Census Tract 1198, Kings County, New York",,0,54.01348,4.656863,37.89828,0.459559,1.960784,1.011029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047120000,"Census Tract 1200, Kings County, New York",,0,22.27468,2.060086,56.09442,0,19.57082,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047120200,"Census Tract 1202, Kings County, New York",,0,24.52924,7.928642,34.44004,0.74331,28.39445,3.964321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047120800,"Census Tract 1208, Kings County, New York",,0,10.84623,1.502655,84.0696,0,2.14665,1.434866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047121000,"Census Tract 1210, Kings County, New York",,0,51.04643,1.20279,46.06688,0,0.048112,1.635795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047121400,"Census Tract 1214, Kings County, New York",,0,35.9592,0.542535,62.5651,0,0,0.93316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047122000,"Census Tract 1220, Kings County, New York",,0,18.49907,0,78.21447,0,0.592919,2.693546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047123700,"Census Tract 1237, Kings County, New York",,0,9.046899,86.20272,3.01059,0,0.907716,0.832073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047150200,"Census Tract 1502, Kings County, New York",,0,12.88624,70.61096,2.247191,0,10.14747,4.108146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047152200,"Census Tract 1522, Kings County, New York",,0,15.04577,41.44737,16.01831,0.314645,22.05378,5.120137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36047990100,"Census Tract 9901, Kings County, New York",, ,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061000100,"Census Tract 1, New York County, New York",,1,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061000201,"Census Tract 2.01, New York County, New York",,0,29.77528,16.44195,4.644195,0,49.13858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061000202,"Census Tract 2.02, New York County, New York",,0,40.34431,14.23403,15.10729,0,25.63623,4.678144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061000500,"Census Tract 5, New York County, New York",,1,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061000600,"Census Tract 6, New York County, New York",,0,30.61774,4.38458,8.527636,1.198328,54.55643,0.715281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061000700,"Census Tract 7, New York County, New York",,0,7.226909,67.61767,2.209147,0,21.56972,1.376554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061000800,"Census Tract 8, New York County, New York",,0,2.849769,8.129906,0.967846,0.161308,83.99828,3.892892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061000900,"Census Tract 9, New York County, New York",,0,9.174841,70.22504,2.71206,0,13.09867,4.789383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061001001,"Census Tract 10.01, New York County, New York",,0,22.76094,67.07071,1.548822,0,6.599327,2.020202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061001002,"Census Tract 10.02, New York County, New York",,0,66.9318,3.740058,16.58487,0.321543,11.99865,0.423083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061001200,"Census Tract 12, New York County, New York",,0,28.39506,46.34997,2.039721,0,20.74611,2.469136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061001300,"Census Tract 13, New York County, New York",,0,13.8197,60.74499,2.182059,0,21.07119,2.182059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061001401,"Census Tract 14.01, New York County, New York",,0,13.598,65.70803,0.625195,0,17.03657,3.032198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061001402,"Census Tract 14.02, New York County, New York",,0,24.5348,34.07994,4.341833,0,29.53136,7.512061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061001501,"Census Tract 15.01, New York County, New York",,0,8.292755,58.13782,5.430131,0.221337,24.67168,3.246274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061001502,"Census Tract 15.02, New York County, New York",,0,6.015232,65.16071,2.400929,0.335614,23.57041,2.517103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061001600,"Census Tract 16, New York County, New York",,0,6.829201,13.86619,1.191301,0,76.43718,1.676132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061001800,"Census Tract 18, New York County, New York",,0,8.096609,29.83356,4.667751,0,55.08697,2.315104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061002000,"Census Tract 20, New York County, New York",,0,62.01271,1.84322,18.41102,0,17.73305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061002100,"Census Tract 21, New York County, New York",,0,4.654747,74.15228,1.479655,0,15.38224,4.331073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061002201,"Census Tract 22.01, New York County, New York",,0,42.72838,14.80293,17.12496,0,23.28139,2.062328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061002202,"Census Tract 22.02, New York County, New York",,0,21.27001,54.41404,5.214249,0,15.64275,3.458957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061002400,"Census Tract 24, New York County, New York",,0,53.2579,12.25127,14.33867,0,9.032384,11.11978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061002500,"Census Tract 25, New York County, New York",,0,41.89418,0.16946,15.7974,0,41.76238,0.376577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061002601,"Census Tract 26.01, New York County, New York",,0,48.00676,25.53757,10.21986,0,13.52984,2.705968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061002602,"Census Tract 26.02, New York County, New York",,0,16.95034,52.0401,3.730473,1.072511,20.2145,5.992073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061002700,"Census Tract 27, New York County, New York",,0,1.357143,14.78571,0.642857,1.071429,75.92857,6.214286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061002800,"Census Tract 28, New York County, New York",,0,46.22283,25.57065,15.21739,0,11.63043,1.358696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061002900,"Census Tract 29, New York County, New York",,0,12.06219,8.625205,12.42226,0.163666,62.17676,4.549918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061003001,"Census Tract 30.01, New York County, New York",,0,17.87857,53.44372,1.727862,0,18.16655,8.783297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061003002,"Census Tract 30.02, New York County, New York",,0,22.26124,51.43961,8.848315,0,16.53792,0.912921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061003100,"Census Tract 31, New York County, New York",,0,7.725948,60.53207,8.017493,0.291545,19.64286,3.790087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061003200,"Census Tract 32, New York County, New York",,0,5.492424,76.06061,3.030303,0.037879,14.40657,0.972222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061003300,"Census Tract 33, New York County, New York",,0,7.435388,73.87674,2.862823,0,10.35785,5.467197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061003400,"Census Tract 34, New York County, New York",,0,17.38991,63.59691,2.314368,0,15.17197,1.52684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061003601,"Census Tract 36.01, New York County, New York",,0,43.31079,25.16907,7.027345,0,22.81682,1.675978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061003602,"Census Tract 36.02, New York County, New York",,0,15.85154,54.73465,10.99549,1.352758,11.13424,5.931322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061003700,"Census Tract 37, New York County, New York",,0,8.073601,79.94743,2.591063,0,6.609087,2.778821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061003800,"Census Tract 38, New York County, New York",,0,13.50101,67.90841,4.342152,0.059319,12.52818,1.660932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061003900,"Census Tract 39, New York County, New York",,0,9.889915,73.50852,5.166903,0,5.59304,5.841619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061004000,"Census Tract 40, New York County, New York",,0,7.042104,71.57705,5.833068,0,12.02673,3.521052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061004100,"Census Tract 41, New York County, New York",,0,5.854127,34.90883,0.899712,0.419866,55.24232,2.675144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061004200,"Census Tract 42, New York County, New York",,0,4.951805,70.32697,5.688906,0,17.52032,1.512002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061004300,"Census Tract 43, New York County, New York",,0,8.01854,56.73233,0.13905,0,30.33604,4.774044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061004400,"Census Tract 44, New York County, New York",,0,8.572854,73.7016,3.728412,0,10.61163,3.385498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061004500,"Census Tract 45, New York County, New York",,0,3.862661,65.55794,0.214592,0,26.18026,4.184549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061004700,"Census Tract 47, New York County, New York",,0,3.162055,81.46684,0,0,9.266579,6.104523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061004800,"Census Tract 48, New York County, New York",,0,7.877431,66.57339,4.505387,0.321813,17.9236,2.798377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061004900,"Census Tract 49, New York County, New York",,0,5.19509,82.61727,2.630425,0,7.957036,1.600175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061005000,"Census Tract 50, New York County, New York",,0,5.972169,79.57093,0,0,13.79977,0.657132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061005200,"Census Tract 52, New York County, New York",,0,4.672897,73.2866,2.673936,0.623053,14.61578,4.127726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061005400,"Census Tract 54, New York County, New York",,0,7.068742,76.6537,2.204929,0,10.78686,3.285776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061005501,"Census Tract 55.01, New York County, New York",,0,1.487779,75.13284,2.380446,0.31881,15.49416,5.185972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061005502,"Census Tract 55.02, New York County, New York",,0,15.98916,68.20235,5.420054,0,4.426378,5.96206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061005600,"Census Tract 56, New York County, New York",,0,7.844452,66.81193,5.967147,0,18.30372,1.072746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061005700,"Census Tract 57, New York County, New York",,0,7.559775,74.64838,2.496484,0,10.58368,4.711674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061005800,"Census Tract 58, New York County, New York",,0,4.388715,65.83072,0.341978,0,23.73896,5.69963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061005900,"Census Tract 59, New York County, New York",,0,4.961212,81.94119,2.399423,0.252571,9.904384,0.541223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061006000,"Census Tract 60, New York County, New York",,0,7.431311,74.73723,2.397197,0,13.90374,1.530518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061006100,"Census Tract 61, New York County, New York",,0,6.464353,78.81937,2.203284,0,11.01642,1.49657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061006200,"Census Tract 62, New York County, New York",,0,14.28571,44.78153,17.18361,0.181118,19.76455,3.803487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061006300,"Census Tract 63, New York County, New York",,0,4.67706,81.27585,1.36812,0,9.497296,3.181674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061006400,"Census Tract 64, New York County, New York",,0,5.864548,70.17278,3.733132,1.816118,12.86417,5.54925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061006500,"Census Tract 65, New York County, New York",,0,5.232198,77.50774,3.405573,0,8.173375,5.681115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061006600,"Census Tract 66, New York County, New York",,0,29.01438,54.43444,2.303828,0,12.24667,2.000693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061006700,"Census Tract 67, New York County, New York",,0,2.807816,86.13166,1.821286,0,5.710491,3.528742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061006800,"Census Tract 68, New York County, New York",,0,9.87428,70.2593,6.286014,0.091671,12.92562,0.563122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061006900,"Census Tract 69, New York County, New York",,0,6.633907,77.80508,2.006552,0,9.70516,3.849304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061007000,"Census Tract 70, New York County, New York",,0,3.572705,63.73705,4.203882,0,24.37775,4.10861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061007100,"Census Tract 71, New York County, New York",,0,3.660152,77.82378,2.484266,1.722425,12.1729,2.136469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061007200,"Census Tract 72, New York County, New York",,0,2.870608,66.19537,0.214225,0,26.47815,4.241645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061007300,"Census Tract 73, New York County, New York",,0,11.03696,82.68309,1.403149,0,4.226557,0.65024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061007400,"Census Tract 74, New York County, New York",,0,9.496774,73.47097,2.167742,0,11.40645,3.458065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061007500,"Census Tract 75, New York County, New York",,0,6.584956,83.99423,0.504686,0,6.416727,2.499399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061007600,"Census Tract 76, New York County, New York",,0,3.686869,44.84848,3.939394,0.656566,45.15152,1.717172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061007700,"Census Tract 77, New York County, New York",,0,7.970027,81.82902,0.987738,0,7.731608,1.481608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061007800,"Census Tract 78, New York County, New York",,0,10.65666,58.7242,5.103189,0,20.03752,5.478424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061007900,"Census Tract 79, New York County, New York",,0,6.00327,88.0869,0.817566,0.186872,4.298061,0.607335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061008000,"Census Tract 80, New York County, New York",,0,4.380694,81.29482,1.589455,0.290754,11.88215,0.562124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061008100,"Census Tract 81, New York County, New York",,0,10.82007,77.23378,1.995104,0,8.69033,1.26071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061008200,"Census Tract 82, New York County, New York",,0,5.156538,65.71516,3.468386,0,22.77471,2.885206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061008300,"Census Tract 83, New York County, New York",,0,39.75964,47.67151,5.232849,0,4.40661,2.929394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061008400,"Census Tract 84, New York County, New York",,0,5.859564,44.79419,2.615012,0,41.1138,5.617433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061008601,"Census Tract 86.01, New York County, New York",,0,6.541726,69.51909,1.55587,0.601132,19.27157,2.510608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061008602,"Census Tract 86.02, New York County, New York",,1,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061008603,"Census Tract 86.03, New York County, New York",,0,5.58838,82.6194,0.418513,0,6.573117,4.800591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061008700,"Census Tract 87, New York County, New York",,0,12.44292,73.25913,1.013128,0,9.945776,3.339041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061008800,"Census Tract 88, New York County, New York",,0,7.280702,62.83626,2.54386,0,24.09357,3.245614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061008900,"Census Tract 89, New York County, New York",,0,12.96572,68.42399,10.19001,0,4.78763,3.632638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061009000,"Census Tract 90, New York County, New York",,0,8.092784,64.1366,2.332474,0,23.46649,1.971649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061009100,"Census Tract 91, New York County, New York",,0,5.841924,64.71415,5.139019,0,19.00968,5.29522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061009200,"Census Tract 92, New York County, New York",,0,4.46796,72.83951,2.586714,0,18.107,1.998824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061009300,"Census Tract 93, New York County, New York",,0,17.59888,53.75549,16.45026,0,11.18658,1.008789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061009400,"Census Tract 94, New York County, New York",,1,0,90.90909,0,0,0,9.090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061009500,"Census Tract 95, New York County, New York",,0,7.983193,67.91717,3.301321,0,18.39736,2.40096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061009600,"Census Tract 96, New York County, New York",,0,0,62.18487,0,10.92437,26.89076,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061009700,"Census Tract 97, New York County, New York",,0,26.62939,51.61975,1.388353,0.308523,18.16429,1.889703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061009800,"Census Tract 98, New York County, New York",,0,6.878089,74.29984,2.375069,0,14.41516,2.031851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061009900,"Census Tract 99, New York County, New York",,0,8.549906,60.67797,4.124294,0.150659,24.0678,2.429379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061010000,"Census Tract 100, New York County, New York",,0,10.81081,75.95721,1.238739,0.281532,11.14865,0.563063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061010100,"Census Tract 101, New York County, New York",,0,8.24222,46.84609,5.634987,0,37.00589,2.270816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061010200,"Census Tract 102, New York County, New York",,0,5,73.33333,0,12.22222,6.111111,3.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061010300,"Census Tract 103, New York County, New York",,0,4.730106,65.83194,5.843072,0.166945,18.80913,4.618809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061010400,"Census Tract 104, New York County, New York",,0,7.111597,71.66302,2.188184,0,19.0372,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061010601,"Census Tract 106.01, New York County, New York",,0,4.874632,86.97297,0.644348,0.322174,6.793669,0.392212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061010602,"Census Tract 106.02, New York County, New York",,0,8.434275,73.59803,4.755496,0,11.59713,1.615074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36061010800,"Census Tract 108, New York County, New York",,0,5.513729,79.97121,2.037201,0,11.42604,1.051816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
